player_id,player_name,position,rating,skills,weak_foot,preferred_foot,height,age,nation,club,league,stat_pace,stat_acceleration,stat_sprint_speed,stat_shooting,stat_att_position,stat_finishing,stat_shot_power,stat_long_shots,stat_volleys,stat_penalties,stat_passing,stat_vision,stat_crossing,stat_fk_acc,stat_short_pass,stat_long_pass,stat_curve,stat_dribbling,stat_agility,stat_balance,stat_reactions,stat_ball_control,stat_composure,stat_defending,stat_interceptions,stat_heading_acc,stat_def_aware,stat_stand_tackle,stat_slide_tackle,stat_physical,stat_jumping,stat_stamina,stat_strength,stat_aggression,playstyle_Acrobatic,playstyle_Aerial,playstyle_Anticipate,playstyle_Block,playstyle_Bruiser,playstyle_Chip Shot,playstyle_Cross Claimer,playstyle_Dead Ball,playstyle_Deflector,playstyle_Far Reach,playstyle_Far Throw,playstyle_Finesse Shot,playstyle_First Touch,playstyle_Flair,playstyle_FootWork,playstyle_Footwork,playstyle_Incisive Pass,playstyle_Intercept,playstyle_Jockey,playstyle_Long Ball Pass,playstyle_Long Throw,playstyle_Low Driven Shot,playstyle_Pinged Pass,playstyle_Power Header,playstyle_Power Shot,playstyle_Press Proven,playstyle_Quick Step,playstyle_Rapid,playstyle_Relentless,playstyle_Rush Out,playstyle_Slide Tackle,playstyle_Technical,playstyle_Tiki Taka,playstyle_Trickster,playstyle_Trivela,playstyle_Whipped Pass,role_Advanced Forward,role_Attacking Wingback,role_Ball-Playing Defender,role_Box-to-Box,role_Centre Half,role_Classic 10,role_Deep-Lying Playmaker,role_Defender,role_False 9,role_Falseback,role_Fullback,role_Goalkeeper,role_Half Winger,role_Holding,role_Inside Forward,role_Playmaker,role_Poacher,role_Shadow Striker,role_Stopper,role_Sweeper Keeper,role_Target Forward,role_Wide Half,role_Wide Midfielder,role_Wide Playmaker,role_Wingback,role_Winger,date,price
60860,LAUREN HEMP - WEURO Path to Glory EA FC 25 Prices and Rating,LW,99,5,5,Left,"164cm | 5'5""",25.0,England,Manchester City,Barclays WSL,99,99,99,95,99,95,99,90,91,92,97,98,99,95,96,94,99,98,99,99,97,99,94,80,84,98,70,84,71,94,99,99,93,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2025-09-12,0
60860,LAUREN HEMP - WEURO Path to Glory EA FC 25 Prices and Rating,LW,99,5,5,Left,"164cm | 5'5""",25.0,England,Manchester City,Barclays WSL,99,99,99,95,99,95,99,90,91,92,97,98,99,95,96,94,99,98,99,99,97,99,94,80,84,98,70,84,71,94,99,99,93,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2025-09-13,0
60860,LAUREN HEMP - WEURO Path to Glory EA FC 25 Prices and Rating,LW,99,5,5,Left,"164cm | 5'5""",25.0,England,Manchester City,Barclays WSL,99,99,99,95,99,95,99,90,91,92,97,98,99,95,96,94,99,98,99,99,97,99,94,80,84,98,70,84,71,94,99,99,93,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2025-09-14,0
60860,LAUREN HEMP - WEURO Path to Glory EA FC 25 Prices and Rating,LW,99,5,5,Left,"164cm | 5'5""",25.0,England,Manchester City,Barclays WSL,99,99,99,95,99,95,99,90,91,92,97,98,99,95,96,94,99,98,99,99,97,99,94,80,84,98,70,84,71,94,99,99,93,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2025-09-15,0
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-03,161139
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-04,154174
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-05,97670
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-06,93160
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-07,91705
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-08,103587
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-09,88361
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-10,108257
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-11,109306
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-12,135625
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-13,152472
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-14,156375
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-15,163930
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-16,187000
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-17,250681
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-18,252514
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-19,258310
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-20,295299
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-21,351896
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-22,383074
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-23,428007
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-24,448683
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-25,485132
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-26,498068
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-27,633946
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-28,677556
60861,LEAH WILLIAMSON - WEURO Path to Glory EA FC 25 Prices and Rating,CB,99,5,5,Right,"170cm | 5'7""",28.0,England,Arsenal,Barclays WSL,95,95,95,77,54,77,82,78,76,84,95,95,85,94,99,99,87,89,93,94,94,93,94,98,99,98,99,97,97,99,99,99,99,98,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2025-07-29,652250
